sl,Year,artist,album,song,text
6490,1999,Eminem, LP ,Get You Mad,You know I just be sayin that to get you mad
6491,1999,Eminem, LP ,Get You Mad,"I can't listen to that song, that shit's too sad!"
6492,1999,Eminem, LP ,Get You Mad,You know I just be sayin that to get you mad
6493,1999,Eminem, LP ,Get You Mad,"He'll never make it, his wrist is slit too bad! Nurse! nurse!"
6494,1999,Eminem, LP ,Get You Mad,You know I just be sayin that to get you mad
6495,1999,Eminem, LP ,Get You Mad,What a wonderful day; I should go outside and play
6496,1999,Eminem, LP ,Get You Mad,Ain't no need to sit inside the house and hibernate
6497,1999,Eminem, LP ,Get You Mad,Hi Renee! Oh hi! I was just about to toss a live grenade
6498,1999,Eminem, LP ,Get You Mad,In your driveway What? and drive away [car peels out]
6499,1999,Eminem, LP ,Get You Mad,Are you afraid of a blade made of a razor with aids
6500,1999,Eminem, LP ,Get You Mad,"Blood drippin from it, rippin your stomach like a paper mache"
6501,1999,Eminem, LP ,Get You Mad,"You talk a lotta shit, but you was never ill though"
6502,1999,Eminem, LP ,Get You Mad,I'm sick enough to beat you to death with a feather pillow
6503,1999,Eminem, LP ,Get You Mad,"Tipped over some cows, just for a joke and a laugh Mooooo!"
6504,1999,Eminem, LP ,Get You Mad,"Jumped up, choked a giraffe, snapped his neck and broke it in half"
6505,1999,Eminem, LP ,Get You Mad,"Wagin wars, went on stage and sprayed cage with agent orange"
6506,1999,Eminem, LP ,Get You Mad,And wiped my ass with his page in source Here!
6507,1999,Eminem, LP ,Get You Mad,"The demon is here, steamin this year"
6508,1999,Eminem, LP ,Get You Mad,"I rip mystikal's voicebox out, scream in his ear Ahhhhhh!"
6509,1999,Eminem, LP ,Get You Mad,"It's not a gimmick bitch, it's an image I live it"
6510,1999,Eminem, LP ,Get You Mad,Give a  fornication ? I don't know what a  fornication  is to give it
6511,1999,Eminem, LP ,Get You Mad,Yeah I don't think this guy is well.. I'm high as hell
6512,1999,Eminem, LP ,Get You Mad,I'll beat you with a live cat when I'm swinging him by his tail
6513,1999,Eminem, LP ,Get You Mad,[Impersonating Method Man]
6514,1999,Eminem, LP ,Get You Mad,"I'll  fornication in', I'll  fornication in'"
6515,1999,Eminem, LP ,Get You Mad,Lay your nuts on the dresser
6516,1999,Eminem, LP ,Get You Mad,Just your nutsack by itself
6517,1999,Eminem, LP ,Get You Mad,And bang them shits with a spiked bat
6518,1999,Eminem, LP ,Get You Mad,Cut your neck off and sew your head right back
6519,1999,Eminem, LP ,Get You Mad,And leave you like that
6520,1999,Eminem, LP ,Get You Mad,You just triggered the prick who just mixed liquor
6521,1999,Eminem, LP ,Get You Mad,Who's itchin to leave you disfigured and stiffer than chris-topher
6522,1999,Eminem, LP ,Get You Mad,"Reeves, I was teething with strep throat"
6523,1999,Eminem, LP ,Get You Mad,While your mother was breastfeeding
6524,1999,Eminem, LP ,Get You Mad,And gave her the flesh-eating disease
6525,1999,Eminem, LP ,Get You Mad,I'm iller than takin a hammer and beatin your knees
6526,1999,Eminem, LP ,Get You Mad,"And walkin through south central l.a., bleedin in jeans"
6527,1999,Eminem, LP ,Get You Mad,am I a blood or a crip? wakin up the next day in breathin machines
6528,1999,Eminem, LP ,Get You Mad,Flashin back to being shot and repeatin the scenes
6529,1999,Eminem, LP ,Get You Mad,"On how you just got smoked, and if you do live"
6530,1999,Eminem, LP ,Get You Mad,"You'll be too scared to tell it, like a biggie and 'pac joke"
6531,1999,Eminem, LP ,Get You Mad,[]
6532,1999,Eminem, LP ,Get You Mad,"I know that makes you real mad, don't it? Uh-Huh"
6533,1999,Eminem, LP ,Get You Mad,"That's right,  Yup sway & tech"
6534,1999,Eminem, LP ,Get You Mad,Sprayin' wreck Bitch!
6535,1999,Eminem, LP ,Get You Mad,And we don't give a heck Uh-Uh
6536,1999,Eminem, LP ,Get You Mad,Or a damn.. or a  fornication .. or a shit
6537,1999,Eminem, LP ,Get You Mad,So suck my  fornication  in dick
6538,2000,Eminem,The Marshall Mathers LP ,Kill You,"When I was just a little baby boy,"
6539,2000,Eminem,The Marshall Mathers LP ,Kill You,My momma used to tell me these crazy things
6540,2000,Eminem,The Marshall Mathers LP ,Kill You,"She used to tell me my daddy was an evil man,"
6541,2000,Eminem,The Marshall Mathers LP ,Kill You,She used to tell me he hated me
6542,2000,Eminem,The Marshall Mathers LP ,Kill You,But then I got a little bit older
6543,2000,Eminem,The Marshall Mathers LP ,Kill You,"And I realized, she was the crazy one"
6544,2000,Eminem,The Marshall Mathers LP ,Kill You,But there was nothing I could do or say to try to change it
6545,2000,Eminem,The Marshall Mathers LP ,Kill You,'Cause that's just the way she was
6546,2000,Eminem,The Marshall Mathers LP ,Kill You,They said I can't rap about being broke no more
6547,2000,Eminem,The Marshall Mathers LP ,Kill You,They ain't say I can't rap about coke no more
6548,2000,Eminem,The Marshall Mathers LP ,Kill You,"Slut, you think I won't choke no whore"
6549,2000,Eminem,The Marshall Mathers LP ,Kill You,'Til the vocal cords don't work in her throat no more?!
6550,2000,Eminem,The Marshall Mathers LP ,Kill You,These  fornication  ers are thinking I'm playing
6551,2000,Eminem,The Marshall Mathers LP ,Kill You,Thinking I'm saying the shit 'cause I'm thinking it just to be saying it
6552,2000,Eminem,The Marshall Mathers LP ,Kill You,"Put your hands down bitch, I ain't gon' shoot you"
6553,2000,Eminem,The Marshall Mathers LP ,Kill You,"I'mma pull you to this bullet, and put it through you"
6554,2000,Eminem,The Marshall Mathers LP ,Kill You,"Shut up slut, you're causing too much chaos"
6555,2000,Eminem,The Marshall Mathers LP ,Kill You,"Just bend over and take it like a slut, OK Ma?"
6556,2000,Eminem,The Marshall Mathers LP ,Kill You,"Oh, now he's raping his own mother,"
6557,2000,Eminem,The Marshall Mathers LP ,Kill You,"Abusing a whore, snorting coke, and we gave him the Rolling Stone cover?"
6558,2000,Eminem,The Marshall Mathers LP ,Kill You,"You're goddamn right bitch, and now it's too late"
6559,2000,Eminem,The Marshall Mathers LP ,Kill You,I'm triple platinum and tragedies happen in two states
6560,2000,Eminem,The Marshall Mathers LP ,Kill You,"I invented violence, you vile venomous volatile bitches"
6561,2000,Eminem,The Marshall Mathers LP ,Kill You,"Vain Vicodin, vrinn vrinn, vrinnn!"
6562,2000,Eminem,The Marshall Mathers LP ,Kill You,"Texas Chainsaw, left his brains all"
6563,2000,Eminem,The Marshall Mathers LP ,Kill You,"Dangling from his neck, while his head barely hangs on"
6564,2000,Eminem,The Marshall Mathers LP ,Kill You,"Blood, guts, guns, cuts"
6565,2000,Eminem,The Marshall Mathers LP ,Kill You,"Knives, lives, wives, nuns, sluts"
6566,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you! You don't wanna  fornication  with me
6567,2000,Eminem,The Marshall Mathers LP ,Kill You,Girls neither – you ain't nothing but a slut to me
6568,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you! You ain't got the balls to beef
6569,2000,Eminem,The Marshall Mathers LP ,Kill You,We ain't gon' never stop beefing I don't squash the beef
6570,2000,Eminem,The Marshall Mathers LP ,Kill You,You better kill me! I'mma be another rapper dead
6571,2000,Eminem,The Marshall Mathers LP ,Kill You,For popping off at the mouth with shit I shouldn't have said
6572,2000,Eminem,The Marshall Mathers LP ,Kill You,But when they kill me – I'm bringing the world with me
6573,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitches too! You ain't nothing but a girl to me
6574,2000,Eminem,The Marshall Mathers LP ,Kill You,I said you don't wanna  fornication  with  'cause why?
6575,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you
6576,2000,Eminem,The Marshall Mathers LP ,Kill You,I said you don't wanna  fornication  with  why?
6577,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you
6578,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you!
6579,2000,Eminem,The Marshall Mathers LP ,Kill You,"Like a murder weapon, I'mma conceal you"
6580,2000,Eminem,The Marshall Mathers LP ,Kill You,"In a closet with mildew, sheets, pillows and film you"
6581,2000,Eminem,The Marshall Mathers LP ,Kill You," fornication  with me, I been through hell, shut the hell up!"
6582,2000,Eminem,The Marshall Mathers LP ,Kill You,I'm tryna develop these pictures of the Devil to sell 'em
6583,2000,Eminem,The Marshall Mathers LP ,Kill You,"I ain't acid rap, but I rap on acid"
6584,2000,Eminem,The Marshall Mathers LP ,Kill You,Got a new blow-up doll and just had a strap-on added
6585,2000,Eminem,The Marshall Mathers LP ,Kill You,Whoops! Is that a subliminal hint? No!
6586,2000,Eminem,The Marshall Mathers LP ,Kill You,Just criminal intent to sodomize women again
6587,2000,Eminem,The Marshall Mathers LP ,Kill You,Eminem offend? No! Eminem'll insult
6588,2000,Eminem,The Marshall Mathers LP ,Kill You,"And if you ever give in to him, you give him an impulse"
6589,2000,Eminem,The Marshall Mathers LP ,Kill You,"To do it again, then, if he does it again"
6590,2000,Eminem,The Marshall Mathers LP ,Kill You,You'll probably end up jumping out of something up on the 10th
6591,2000,Eminem,The Marshall Mathers LP ,Kill You,"Bitch I'mma kill you, I ain't done this ain't the "
6592,2000,Eminem,The Marshall Mathers LP ,Kill You,I ain't even drug you in the woods yet to paint the forest
6593,2000,Eminem,The Marshall Mathers LP ,Kill You,A bloodstain is orange after you wash it three or four times in a tub
6594,2000,Eminem,The Marshall Mathers LP ,Kill You,But that's normal ain't it Norman?
6595,2000,Eminem,The Marshall Mathers LP ,Kill You,Serial killer hiding murder material
6596,2000,Eminem,The Marshall Mathers LP ,Kill You,In a cereal box on top of your stereo
6597,2000,Eminem,The Marshall Mathers LP ,Kill You,"Here we go again, we're out of our medicine"
6598,2000,Eminem,The Marshall Mathers LP ,Kill You,"Out of our minds, and we want in yours, let us in"
6599,2000,Eminem,The Marshall Mathers LP ,Kill You,Or I'mma kill you! You don't wanna  fornication  with me
6600,2000,Eminem,The Marshall Mathers LP ,Kill You,Girls neither – you ain't nothing but a slut to me
6601,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you! You ain't got the balls to beef
6602,2000,Eminem,The Marshall Mathers LP ,Kill You,We ain't gon' never stop beefing I don't squash the beef
6603,2000,Eminem,The Marshall Mathers LP ,Kill You,You better kill me! I'mma be another rapper dead
6604,2000,Eminem,The Marshall Mathers LP ,Kill You,For popping off at the mouth with shit I shouldn't have said
6605,2000,Eminem,The Marshall Mathers LP ,Kill You,But when they kill me I'm bringing the world with me
6606,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitches too! You ain't nothing but a girl to me
6607,2000,Eminem,The Marshall Mathers LP ,Kill You,I said you don't wanna  fornication  with  'cause why?
6608,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you
6609,2000,Eminem,The Marshall Mathers LP ,Kill You,I said you don't wanna  fornication  with  why?
6610,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you
6611,2000,Eminem,The Marshall Mathers LP ,Kill You,"Eh-heh, know why I say these things?"
6612,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause ladies' screams keep creeping in 's dreams
6613,2000,Eminem,The Marshall Mathers LP ,Kill You,"And the way things seem, I shouldn't have to pay these shrinks"
6614,2000,Eminem,The Marshall Mathers LP ,Kill You,This eighty Gs a week to say the same things tweece!
6615,2000,Eminem,The Marshall Mathers LP ,Kill You,"Twice? Whatever, I hate these things"
6616,2000,Eminem,The Marshall Mathers LP ,Kill You, fornication  shots! I hope the weed'll outweigh these drinks
6617,2000,Eminem,The Marshall Mathers LP ,Kill You, fornication  ers want me to come on their radio shows
6618,2000,Eminem,The Marshall Mathers LP ,Kill You,Just to argue with 'em cause their ratings stink?
6619,2000,Eminem,The Marshall Mathers LP ,Kill You, fornication  that! I'll choke radio announcer to bouncer
6620,2000,Eminem,The Marshall Mathers LP ,Kill You,From fat bitch to all seventy-thousand pounds of her
6621,2000,Eminem,The Marshall Mathers LP ,Kill You,From principal to the student body and counselor
6622,2000,Eminem,The Marshall Mathers LP ,Kill You,From in-school to before school to out of school
6623,2000,Eminem,The Marshall Mathers LP ,Kill You,I don't even believe in breathing
6624,2000,Eminem,The Marshall Mathers LP ,Kill You,I'm leaving air in your lungs
6625,2000,Eminem,The Marshall Mathers LP ,Kill You,Just to hear you keep screaming for me to seep it
6626,2000,Eminem,The Marshall Mathers LP ,Kill You,"OK, I'm ready to go play"
6627,2000,Eminem,The Marshall Mathers LP ,Kill You,I got the machete from O.J.
6628,2000,Eminem,The Marshall Mathers LP ,Kill You,I'm ready to make everyone's throats ache
6629,2000,Eminem,The Marshall Mathers LP ,Kill You,You faggots keep egging me on
6630,2000,Eminem,The Marshall Mathers LP ,Kill You,"'Til I have you at knifepoint, then you beg me to stop?"
6631,2000,Eminem,The Marshall Mathers LP ,Kill You,Shut up! Give me your hands and feet
6632,2000,Eminem,The Marshall Mathers LP ,Kill You,I said shut up when I'm talking to you
6633,2000,Eminem,The Marshall Mathers LP ,Kill You,You hear me? Answer me!
6634,2000,Eminem,The Marshall Mathers LP ,Kill You,Or I'mma kill you! You don't wanna  fornication  with me
6635,2000,Eminem,The Marshall Mathers LP ,Kill You,Girls neither – you ain't nothing but a slut to me
6636,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you! You don't got the balls to beef
6637,2000,Eminem,The Marshall Mathers LP ,Kill You,We ain't gon' never stop beefing I don't squash the beef
6638,2000,Eminem,The Marshall Mathers LP ,Kill You,You better kill me! I'mma be another rapper dead
6639,2000,Eminem,The Marshall Mathers LP ,Kill You,For popping off at the mouth with shit I shouldn't have said
6640,2000,Eminem,The Marshall Mathers LP ,Kill You,But when they kill me – I'm bringing the world with me
6641,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitches too! You ain't nothing but a girl to me
6642,2000,Eminem,The Marshall Mathers LP ,Kill You,Bitch I'mma kill you!
6643,2000,Eminem,The Marshall Mathers LP ,Kill You,You don't wanna  fornication  with  'cause why?
6644,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you
6645,2000,Eminem,The Marshall Mathers LP ,Kill You,I said you don't wanna  fornication  with  why not?
6646,2000,Eminem,The Marshall Mathers LP ,Kill You,Cause  will  fornication ing kill you..
6647,2000,Eminem,The Marshall Mathers LP ,Kill You,"I'm just playing, ladies"
6648,2000,Eminem,The Marshall Mathers LP ,Kill You,You know I love you
6649,2000,Eminem,The Marshall Mathers LP ,Stan,feat. Dido
6650,2000,Eminem,The Marshall Mathers LP ,Stan,[Dido:]
6651,2000,Eminem,The Marshall Mathers LP ,Stan,My tea's gone cold I'm wondering why I got out of bed at all
6652,2000,Eminem,The Marshall Mathers LP ,Stan,The morning rain clouds up my window and I can't see at all
6653,2000,Eminem,The Marshall Mathers LP ,Stan,"And even if I could it'd all be gray, but your picture on my wall"
6654,2000,Eminem,The Marshall Mathers LP ,Stan,"It reminds me, that it's not so bad, it's not so bad"
6655,2000,Eminem,The Marshall Mathers LP ,Stan,My tea's gone cold I'm wondering why I got out of bed at all
6656,2000,Eminem,The Marshall Mathers LP ,Stan,The morning rain clouds up my window and I can't see at all
6657,2000,Eminem,The Marshall Mathers LP ,Stan,"And even if I could it'd all be gray, but your picture on my wall"
6658,2000,Eminem,The Marshall Mathers LP ,Stan,"It reminds me, that it's not so bad, it's not so bad"
6659,2000,Eminem,The Marshall Mathers LP ,Stan,[Eminem as Stan:]
6660,2000,Eminem,The Marshall Mathers LP ,Stan,"Dear , I wrote you but you still ain't calling"
