sl,Year,artist,album,song,word,sentiment
217,1982,Michael Jackson,Thriller,Baby Be Mine,thrill,joy
217,1982,Michael Jackson,Thriller,Baby Be Mine,thrill,positive
217,1982,Michael Jackson,Thriller,Baby Be Mine,thrill,surprise
217,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
217,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
218,1982,Michael Jackson,Thriller,Baby Be Mine,love,joy
218,1982,Michael Jackson,Thriller,Baby Be Mine,love,positive
218,1982,Michael Jackson,Thriller,Baby Be Mine,time,anticipation
220,1982,Michael Jackson,Thriller,Baby Be Mine,sky,positive
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet,anticipation
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet,joy
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet,positive
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet,surprise
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet,trust
221,1982,Michael Jackson,Thriller,Baby Be Mine,love,joy
221,1982,Michael Jackson,Thriller,Baby Be Mine,love,positive
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
224,1982,Michael Jackson,Thriller,Baby Be Mine,love,joy
224,1982,Michael Jackson,Thriller,Baby Be Mine,love,positive
227,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
227,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
227,1982,Michael Jackson,Thriller,Baby Be Mine,time,anticipation
228,1982,Michael Jackson,Thriller,Baby Be Mine,show,trust
230,1982,Michael Jackson,Thriller,Baby Be Mine,reason,positive
232,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
232,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
233,1982,Michael Jackson,Thriller,Baby Be Mine,love,joy
233,1982,Michael Jackson,Thriller,Baby Be Mine,love,positive
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
237,1982,Michael Jackson,Thriller,Baby Be Mine,show,trust
241,1982,Michael Jackson,Thriller,Baby Be Mine,love,joy
241,1982,Michael Jackson,Thriller,Baby Be Mine,love,positive
243,1982,Michael Jackson,Thriller,Baby Be Mine,baby,joy
243,1982,Michael Jackson,Thriller,Baby Be Mine,baby,positive
244,1982,Michael Jackson,Thriller,Baby Be Mine,show,trust
249,1982,Michael Jackson,Thriller,The Girl Is Mine,start,anticipation
250,1982,Michael Jackson,Thriller,The Girl Is Mine,proud,anticipation
250,1982,Michael Jackson,Thriller,The Girl Is Mine,proud,joy
250,1982,Michael Jackson,Thriller,The Girl Is Mine,proud,positive
250,1982,Michael Jackson,Thriller,The Girl Is Mine,proud,trust
251,1982,Michael Jackson,Thriller,The Girl Is Mine,special,joy
251,1982,Michael Jackson,Thriller,The Girl Is Mine,special,positive
259,1982,Michael Jackson,Thriller,The Girl Is Mine,silly,joy
259,1982,Michael Jackson,Thriller,The Girl Is Mine,silly,negative
260,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,disgust
260,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,negative
260,1982,Michael Jackson,Thriller,The Girl Is Mine,time,anticipation
263,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,disgust
263,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,negative
263,1982,Michael Jackson,Thriller,The Girl Is Mine,time,anticipation
266,1982,Michael Jackson,Thriller,The Girl Is Mine,love,joy
266,1982,Michael Jackson,Thriller,The Girl Is Mine,love,positive
269,1982,Michael Jackson,Thriller,The Girl Is Mine,love,joy
269,1982,Michael Jackson,Thriller,The Girl Is Mine,love,positive
270,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,joy
270,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,positive
270,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,trust
270,1982,Michael Jackson,Thriller,The Girl Is Mine,share,anticipation
270,1982,Michael Jackson,Thriller,The Girl Is Mine,share,joy
270,1982,Michael Jackson,Thriller,The Girl Is Mine,share,positive
270,1982,Michael Jackson,Thriller,The Girl Is Mine,share,trust
280,1982,Michael Jackson,Thriller,The Girl Is Mine,build,positive
281,1982,Michael Jackson,Thriller,The Girl Is Mine,time,anticipation
287,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,disgust
287,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,negative
287,1982,Michael Jackson,Thriller,The Girl Is Mine,time,anticipation
298,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,disgust
298,1982,Michael Jackson,Thriller,The Girl Is Mine,waste,negative
298,1982,Michael Jackson,Thriller,The Girl Is Mine,time,anticipation
302,1982,Michael Jackson,Thriller,The Girl Is Mine,fight,anger
302,1982,Michael Jackson,Thriller,The Girl Is Mine,fight,fear
302,1982,Michael Jackson,Thriller,The Girl Is Mine,fight,negative
304,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,anticipation
304,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,joy
304,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,positive
304,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,trust
307,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,anticipation
307,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,joy
307,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,positive
307,1982,Michael Jackson,Thriller,The Girl Is Mine,lover,trust
309,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,joy
309,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,positive
309,1982,Michael Jackson,Thriller,The Girl Is Mine,loving,trust
309,1982,Michael Jackson,Thriller,The Girl Is Mine,love,joy
309,1982,Michael Jackson,Thriller,The Girl Is Mine,love,positive
327,1982,Michael Jackson,Thriller,Beat It,disappear,fear
328,1982,Michael Jackson,Thriller,Beat It,words,anger
328,1982,Michael Jackson,Thriller,Beat It,words,negative
332,1982,Michael Jackson,Thriller,Beat It,tough,negative
332,1982,Michael Jackson,Thriller,Beat It,tough,sadness
333,1982,Michael Jackson,Thriller,Beat It,bad,anger
333,1982,Michael Jackson,Thriller,Beat It,bad,disgust
333,1982,Michael Jackson,Thriller,Beat It,bad,fear
333,1982,Michael Jackson,Thriller,Beat It,bad,negative
333,1982,Michael Jackson,Thriller,Beat It,bad,sadness
336,1982,Michael Jackson,Thriller,Beat It,defeated,negative
336,1982,Michael Jackson,Thriller,Beat It,defeated,sadness
337,1982,Michael Jackson,Thriller,Beat It,fight,anger
337,1982,Michael Jackson,Thriller,Beat It,fight,fear
337,1982,Michael Jackson,Thriller,Beat It,fight,negative
338,1982,Michael Jackson,Thriller,Beat It,wrong,negative
340,1982,Michael Jackson,Thriller,Beat It,leave,negative
340,1982,Michael Jackson,Thriller,Beat It,leave,sadness
340,1982,Michael Jackson,Thriller,Beat It,leave,surprise
341,1982,Michael Jackson,Thriller,Beat It,boy,disgust
341,1982,Michael Jackson,Thriller,Beat It,boy,negative
342,1982,Michael Jackson,Thriller,Beat It,alive,anticipation
342,1982,Michael Jackson,Thriller,Beat It,alive,joy
342,1982,Michael Jackson,Thriller,Beat It,alive,positive
342,1982,Michael Jackson,Thriller,Beat It,alive,trust
344,1982,Michael Jackson,Thriller,Beat It,show,trust
345,1982,Michael Jackson,Thriller,Beat It,truth,positive
345,1982,Michael Jackson,Thriller,Beat It,truth,trust
345,1982,Michael Jackson,Thriller,Beat It,dare,anticipation
345,1982,Michael Jackson,Thriller,Beat It,dare,trust
346,1982,Michael Jackson,Thriller,Beat It,kick,anger
346,1982,Michael Jackson,Thriller,Beat It,kick,negative
346,1982,Michael Jackson,Thriller,Beat It,fair,positive
347,1982,Michael Jackson,Thriller,Beat It,bad,anger
347,1982,Michael Jackson,Thriller,Beat It,bad,disgust
347,1982,Michael Jackson,Thriller,Beat It,bad,fear
347,1982,Michael Jackson,Thriller,Beat It,bad,negative
347,1982,Michael Jackson,Thriller,Beat It,bad,sadness
350,1982,Michael Jackson,Thriller,Beat It,defeated,negative
350,1982,Michael Jackson,Thriller,Beat It,defeated,sadness
351,1982,Michael Jackson,Thriller,Beat It,fight,anger
351,1982,Michael Jackson,Thriller,Beat It,fight,fear
351,1982,Michael Jackson,Thriller,Beat It,fight,negative
352,1982,Michael Jackson,Thriller,Beat It,wrong,negative
355,1982,Michael Jackson,Thriller,Beat It,defeated,negative
355,1982,Michael Jackson,Thriller,Beat It,defeated,sadness
356,1982,Michael Jackson,Thriller,Beat It,fight,anger
356,1982,Michael Jackson,Thriller,Beat It,fight,fear
356,1982,Michael Jackson,Thriller,Beat It,fight,negative
357,1982,Michael Jackson,Thriller,Beat It,wrong,negative
360,1982,Michael Jackson,Thriller,Beat It,defeated,negative
360,1982,Michael Jackson,Thriller,Beat It,defeated,sadness
361,1982,Michael Jackson,Thriller,Beat It,fight,anger
361,1982,Michael Jackson,Thriller,Beat It,fight,fear
361,1982,Michael Jackson,Thriller,Beat It,fight,negative
362,1982,Michael Jackson,Thriller,Beat It,wrong,negative
365,1982,Michael Jackson,Thriller,Billie Jean,beauty,joy
365,1982,Michael Jackson,Thriller,Billie Jean,beauty,positive
369,1982,Michael Jackson,Thriller,Billie Jean,dance,joy
369,1982,Michael Jackson,Thriller,Billie Jean,dance,positive
369,1982,Michael Jackson,Thriller,Billie Jean,dance,trust
371,1982,Michael Jackson,Thriller,Billie Jean,dance,joy
371,1982,Michael Jackson,Thriller,Billie Jean,dance,positive
371,1982,Michael Jackson,Thriller,Billie Jean,dance,trust
375,1982,Michael Jackson,Thriller,Billie Jean,dance,joy
375,1982,Michael Jackson,Thriller,Billie Jean,dance,positive
375,1982,Michael Jackson,Thriller,Billie Jean,dance,trust
376,1982,Michael Jackson,Thriller,Billie Jean,careful,positive
377,1982,Michael Jackson,Thriller,Billie Jean,young,anticipation
377,1982,Michael Jackson,Thriller,Billie Jean,young,joy
377,1982,Michael Jackson,Thriller,Billie Jean,young,positive
377,1982,Michael Jackson,Thriller,Billie Jean,young,surprise
378,1982,Michael Jackson,Thriller,Billie Jean,mother,anticipation
378,1982,Michael Jackson,Thriller,Billie Jean,mother,joy
378,1982,Michael Jackson,Thriller,Billie Jean,mother,negative
378,1982,Michael Jackson,Thriller,Billie Jean,mother,positive
378,1982,Michael Jackson,Thriller,Billie Jean,mother,sadness
378,1982,Michael Jackson,Thriller,Billie Jean,mother,trust
378,1982,Michael Jackson,Thriller,Billie Jean,careful,positive
378,1982,Michael Jackson,Thriller,Billie Jean,love,joy
378,1982,Michael Jackson,Thriller,Billie Jean,love,positive
379,1982,Michael Jackson,Thriller,Billie Jean,careful,positive
380,1982,Michael Jackson,Thriller,Billie Jean,lie,anger
380,1982,Michael Jackson,Thriller,Billie Jean,lie,disgust
380,1982,Michael Jackson,Thriller,Billie Jean,lie,negative
380,1982,Michael Jackson,Thriller,Billie Jean,lie,sadness
380,1982,Michael Jackson,Thriller,Billie Jean,truth,positive
380,1982,Michael Jackson,Thriller,Billie Jean,truth,trust
381,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
381,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
381,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
381,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
387,1982,Michael Jackson,Thriller,Billie Jean,law,trust
389,1982,Michael Jackson,Thriller,Billie Jean,demand,anger
389,1982,Michael Jackson,Thriller,Billie Jean,demand,negative
392,1982,Michael Jackson,Thriller,Billie Jean,advice,trust
395,1982,Michael Jackson,Thriller,Billie Jean,baby,joy
395,1982,Michael Jackson,Thriller,Billie Jean,baby,positive
397,1982,Michael Jackson,Thriller,Billie Jean,baby,joy
397,1982,Michael Jackson,Thriller,Billie Jean,baby,positive
397,1982,Michael Jackson,Thriller,Billie Jean,cry,negative
397,1982,Michael Jackson,Thriller,Billie Jean,cry,sadness
399,1982,Michael Jackson,Thriller,Billie Jean,dance,joy
399,1982,Michael Jackson,Thriller,Billie Jean,dance,positive
399,1982,Michael Jackson,Thriller,Billie Jean,dance,trust
399,1982,Michael Jackson,Thriller,Billie Jean,baby,joy
399,1982,Michael Jackson,Thriller,Billie Jean,baby,positive
400,1982,Michael Jackson,Thriller,Billie Jean,careful,positive
401,1982,Michael Jackson,Thriller,Billie Jean,young,anticipation
401,1982,Michael Jackson,Thriller,Billie Jean,young,joy
401,1982,Michael Jackson,Thriller,Billie Jean,young,positive
401,1982,Michael Jackson,Thriller,Billie Jean,young,surprise
402,1982,Michael Jackson,Thriller,Billie Jean,break,surprise
404,1982,Michael Jackson,Thriller,Billie Jean,smell,anger
404,1982,Michael Jackson,Thriller,Billie Jean,smell,disgust
404,1982,Michael Jackson,Thriller,Billie Jean,smell,negative
404,1982,Michael Jackson,Thriller,Billie Jean,sweet,anticipation
404,1982,Michael Jackson,Thriller,Billie Jean,sweet,joy
404,1982,Michael Jackson,Thriller,Billie Jean,sweet,positive
404,1982,Michael Jackson,Thriller,Billie Jean,sweet,surprise
404,1982,Michael Jackson,Thriller,Billie Jean,sweet,trust
407,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
407,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
407,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
407,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
411,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
411,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
411,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
411,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
419,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
419,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
419,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
419,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
421,1982,Michael Jackson,Thriller,Billie Jean,baby,joy
421,1982,Michael Jackson,Thriller,Billie Jean,baby,positive
431,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
431,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
431,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
431,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
432,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
432,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
432,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
432,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
433,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
433,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
433,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
433,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
435,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
435,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
435,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
435,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
438,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
438,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
438,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
438,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
441,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
441,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
441,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
441,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
442,1982,Michael Jackson,Thriller,Billie Jean,lover,anticipation
442,1982,Michael Jackson,Thriller,Billie Jean,lover,joy
442,1982,Michael Jackson,Thriller,Billie Jean,lover,positive
442,1982,Michael Jackson,Thriller,Billie Jean,lover,trust
444,1982,Michael Jackson,Thriller,Human Nature,time,anticipation
448,1982,Michael Jackson,Thriller,Human Nature,sweet,anticipation
448,1982,Michael Jackson,Thriller,Human Nature,sweet,joy
448,1982,Michael Jackson,Thriller,Human Nature,sweet,positive
448,1982,Michael Jackson,Thriller,Human Nature,sweet,surprise
448,1982,Michael Jackson,Thriller,Human Nature,sweet,trust
450,1982,Michael Jackson,Thriller,Human Nature,time,anticipation
454,1982,Michael Jackson,Thriller,Human Nature,bite,negative
462,1982,Michael Jackson,Thriller,Human Nature,stranger,fear
462,1982,Michael Jackson,Thriller,Human Nature,stranger,negative
463,1982,Michael Jackson,Thriller,Human Nature,electric,joy
463,1982,Michael Jackson,Thriller,Human Nature,electric,positive
463,1982,Michael Jackson,Thriller,Human Nature,electric,surprise
482,1982,Michael Jackson,Thriller,Human Nature,shoulder,positive
482,1982,Michael Jackson,Thriller,Human Nature,shoulder,trust
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),good,anticipation
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),good,joy
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),good,positive
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),good,surprise
506,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),good,trust
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,anticipation
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,joy
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,positive
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,trust
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),young,anticipation
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),young,joy
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),young,positive
508,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),young,surprise
509,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),baby,joy
509,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),baby,positive
511,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),baby,joy
511,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),baby,positive
514,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),sugar,positive
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),perfect,anticipation
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),perfect,joy
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),perfect,positive
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),perfect,trust
515,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),time,anticipation
517,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),hit,anger
517,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),hit,negative
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),ease,positive
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),love,joy
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),love,positive
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pain,fear
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pain,negative
518,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pain,sadness
520,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),love,joy
520,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),love,positive
521,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,anticipation
521,1982,Michael Jackson,Thriller,P.Y.T. (Pretty Young Thing),pretty,joy
