sl,Year,artist,album,song,word
146,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',dyin
147,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',wanna
147,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',startin
147,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',somethin
148,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',startin
148,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',somethin
149,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',wanna
149,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',startin
149,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',somethin
150,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',startin
150,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',somethin
151,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
151,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
152,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',low
152,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
152,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
153,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',stuck
153,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',middle
153,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
153,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
154,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',pain
154,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',thunder
154,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
154,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
155,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
155,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
156,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',low
156,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
156,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
157,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',stuck
157,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',middle
157,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
157,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
158,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',pain
158,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',thunder
158,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
158,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',yeah
159,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',lift
159,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',head
160,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',scream
160,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',world
162,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',truth
162,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',unfurl
163,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',hurt
164,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',true
167,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
169,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
170,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
171,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
172,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
172,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',world
173,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
173,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',loud
174,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
176,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
177,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
178,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',woo
178,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',hoo
179,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
180,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',woo
180,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',hoo
181,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
181,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',world
183,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
184,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',coo
185,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',woo
185,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',hoo
186,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
186,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',baby
187,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
187,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',world
188,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',sing
188,1982,Michael Jackson,Thriller,Wanna Be Startin' Somethin',loud
189,1982,Michael Jackson,Thriller,Baby Be Mine,dreams
190,1982,Michael Jackson,Thriller,Baby Be Mine,moment
190,1982,Michael Jackson,Thriller,Baby Be Mine,takes
190,1982,Michael Jackson,Thriller,Baby Be Mine,paradise
191,1982,Michael Jackson,Thriller,Baby Be Mine,darlin
191,1982,Michael Jackson,Thriller,Baby Be Mine,hold
192,1982,Michael Jackson,Thriller,Baby Be Mine,warm
192,1982,Michael Jackson,Thriller,Baby Be Mine,arms
192,1982,Michael Jackson,Thriller,Baby Be Mine,melt
192,1982,Michael Jackson,Thriller,Baby Be Mine,fears
193,1982,Michael Jackson,Thriller,Baby Be Mine,magic
193,1982,Michael Jackson,Thriller,Baby Be Mine,perfect
193,1982,Michael Jackson,Thriller,Baby Be Mine,love
194,1982,Michael Jackson,Thriller,Baby Be Mine,night
194,1982,Michael Jackson,Thriller,Baby Be Mine,day
195,1982,Michael Jackson,Thriller,Baby Be Mine,baby
195,1982,Michael Jackson,Thriller,Baby Be Mine,mine
195,1982,Michael Jackson,Thriller,Baby Be Mine,baby
195,1982,Michael Jackson,Thriller,Baby Be Mine,gotta
195,1982,Michael Jackson,Thriller,Baby Be Mine,mine
196,1982,Michael Jackson,Thriller,Baby Be Mine,girl
197,1982,Michael Jackson,Thriller,Baby Be Mine,baby
197,1982,Michael Jackson,Thriller,Baby Be Mine,girl
197,1982,Michael Jackson,Thriller,Baby Be Mine,time
198,1982,Michael Jackson,Thriller,Baby Be Mine,share
198,1982,Michael Jackson,Thriller,Baby Be Mine,ecstasy
199,1982,Michael Jackson,Thriller,Baby Be Mine,love
200,1982,Michael Jackson,Thriller,Baby Be Mine,reason
200,1982,Michael Jackson,Thriller,Baby Be Mine,change
200,1982,Michael Jackson,Thriller,Baby Be Mine,mind
201,1982,Michael Jackson,Thriller,Baby Be Mine,guess
201,1982,Michael Jackson,Thriller,Baby Be Mine,thrill
201,1982,Michael Jackson,Thriller,Baby Be Mine,baby
201,1982,Michael Jackson,Thriller,Baby Be Mine,mine
202,1982,Michael Jackson,Thriller,Baby Be Mine,future
202,1982,Michael Jackson,Thriller,Baby Be Mine,desire
203,1982,Michael Jackson,Thriller,Baby Be Mine,girl
203,1982,Michael Jackson,Thriller,Baby Be Mine,hold
204,1982,Michael Jackson,Thriller,Baby Be Mine,share
204,1982,Michael Jackson,Thriller,Baby Be Mine,feelings
204,1982,Michael Jackson,Thriller,Baby Be Mine,heat
204,1982,Michael Jackson,Thriller,Baby Be Mine,love's
204,1982,Michael Jackson,Thriller,Baby Be Mine,embrace
205,1982,Michael Jackson,Thriller,Baby Be Mine,passion
205,1982,Michael Jackson,Thriller,Baby Be Mine,burning
205,1982,Michael Jackson,Thriller,Baby Be Mine,heart
206,1982,Michael Jackson,Thriller,Baby Be Mine,gonna
206,1982,Michael Jackson,Thriller,Baby Be Mine,fade
207,1982,Michael Jackson,Thriller,Baby Be Mine,baby
207,1982,Michael Jackson,Thriller,Baby Be Mine,mine
207,1982,Michael Jackson,Thriller,Baby Be Mine,baby
207,1982,Michael Jackson,Thriller,Baby Be Mine,gotta
207,1982,Michael Jackson,Thriller,Baby Be Mine,mine
208,1982,Michael Jackson,Thriller,Baby Be Mine,girl
209,1982,Michael Jackson,Thriller,Baby Be Mine,baby
209,1982,Michael Jackson,Thriller,Baby Be Mine,girl
209,1982,Michael Jackson,Thriller,Baby Be Mine,time
210,1982,Michael Jackson,Thriller,Baby Be Mine,world
211,1982,Michael Jackson,Thriller,Baby Be Mine,reason
211,1982,Michael Jackson,Thriller,Baby Be Mine,live
212,1982,Michael Jackson,Thriller,Baby Be Mine,stay
212,1982,Michael Jackson,Thriller,Baby Be Mine,mornin
212,1982,Michael Jackson,Thriller,Baby Be Mine,sun
213,1982,Michael Jackson,Thriller,Baby Be Mine,promise
213,1982,Michael Jackson,Thriller,Baby Be Mine,dawn
214,1982,Michael Jackson,Thriller,Baby Be Mine,lady
214,1982,Michael Jackson,Thriller,Baby Be Mine,heaven's
214,1982,Michael Jackson,Thriller,Baby Be Mine,begun
215,1982,Michael Jackson,Thriller,Baby Be Mine,livin
215,1982,Michael Jackson,Thriller,Baby Be Mine,inside
215,1982,Michael Jackson,Thriller,Baby Be Mine,hearts
216,1982,Michael Jackson,Thriller,Baby Be Mine,there'll
216,1982,Michael Jackson,Thriller,Baby Be Mine,mountains
216,1982,Michael Jackson,Thriller,Baby Be Mine,climb
217,1982,Michael Jackson,Thriller,Baby Be Mine,thrill
217,1982,Michael Jackson,Thriller,Baby Be Mine,baby
217,1982,Michael Jackson,Thriller,Baby Be Mine,mine
218,1982,Michael Jackson,Thriller,Baby Be Mine,love
218,1982,Michael Jackson,Thriller,Baby Be Mine,lasting
218,1982,Michael Jackson,Thriller,Baby Be Mine,time
219,1982,Michael Jackson,Thriller,Baby Be Mine,girl
219,1982,Michael Jackson,Thriller,Baby Be Mine,hold
220,1982,Michael Jackson,Thriller,Baby Be Mine,touch
220,1982,Michael Jackson,Thriller,Baby Be Mine,sky
220,1982,Michael Jackson,Thriller,Baby Be Mine,light
220,1982,Michael Jackson,Thriller,Baby Be Mine,darkest
220,1982,Michael Jackson,Thriller,Baby Be Mine,day
221,1982,Michael Jackson,Thriller,Baby Be Mine,hold
221,1982,Michael Jackson,Thriller,Baby Be Mine,sweet
221,1982,Michael Jackson,Thriller,Baby Be Mine,love
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby
223,1982,Michael Jackson,Thriller,Baby Be Mine,mine
223,1982,Michael Jackson,Thriller,Baby Be Mine,baby
223,1982,Michael Jackson,Thriller,Baby Be Mine,gotta
223,1982,Michael Jackson,Thriller,Baby Be Mine,mine
224,1982,Michael Jackson,Thriller,Baby Be Mine,love
225,1982,Michael Jackson,Thriller,Baby Be Mine,girl
226,1982,Michael Jackson,Thriller,Baby Be Mine,thinking
227,1982,Michael Jackson,Thriller,Baby Be Mine,baby
227,1982,Michael Jackson,Thriller,Baby Be Mine,mine
227,1982,Michael Jackson,Thriller,Baby Be Mine,time
229,1982,Michael Jackson,Thriller,Baby Be Mine,world
230,1982,Michael Jackson,Thriller,Baby Be Mine,reason
230,1982,Michael Jackson,Thriller,Baby Be Mine,live
231,1982,Michael Jackson,Thriller,Baby Be Mine,night
231,1982,Michael Jackson,Thriller,Baby Be Mine,feels
231,1982,Michael Jackson,Thriller,Baby Be Mine,alright
232,1982,Michael Jackson,Thriller,Baby Be Mine,baby
232,1982,Michael Jackson,Thriller,Baby Be Mine,girl
233,1982,Michael Jackson,Thriller,Baby Be Mine,love
234,1982,Michael Jackson,Thriller,Baby Be Mine,girl
235,1982,Michael Jackson,Thriller,Baby Be Mine,thinking
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby
236,1982,Michael Jackson,Thriller,Baby Be Mine,mine
236,1982,Michael Jackson,Thriller,Baby Be Mine,baby
236,1982,Michael Jackson,Thriller,Baby Be Mine,mine
238,1982,Michael Jackson,Thriller,Baby Be Mine,world
239,1982,Michael Jackson,Thriller,Baby Be Mine,night
239,1982,Michael Jackson,Thriller,Baby Be Mine,feels
239,1982,Michael Jackson,Thriller,Baby Be Mine,alright
240,1982,Michael Jackson,Thriller,Baby Be Mine,girl
240,1982,Michael Jackson,Thriller,Baby Be Mine,girl
241,1982,Michael Jackson,Thriller,Baby Be Mine,love
242,1982,Michael Jackson,Thriller,Baby Be Mine,thinking
243,1982,Michael Jackson,Thriller,Baby Be Mine,baby
243,1982,Michael Jackson,Thriller,Baby Be Mine,mine
245,1982,Michael Jackson,Thriller,Baby Be Mine,world
246,1982,Michael Jackson,Thriller,Baby Be Mine,night
246,1982,Michael Jackson,Thriller,Baby Be Mine,feels
246,1982,Michael Jackson,Thriller,Baby Be Mine,alright
247,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
248,1982,Michael Jackson,Thriller,The Girl Is Mine,night
248,1982,Michael Jackson,Thriller,The Girl Is Mine,walks
248,1982,Michael Jackson,Thriller,The Girl Is Mine,dreams
249,1982,Michael Jackson,Thriller,The Girl Is Mine,met
249,1982,Michael Jackson,Thriller,The Girl Is Mine,start
250,1982,Michael Jackson,Thriller,The Girl Is Mine,proud
251,1982,Michael Jackson,Thriller,The Girl Is Mine,special
251,1982,Michael Jackson,Thriller,The Girl Is Mine,heart
252,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
252,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
253,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
253,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
253,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
254,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
255,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
255,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
255,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
256,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
257,1982,Michael Jackson,Thriller,The Girl Is Mine,understand
258,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
259,1982,Michael Jackson,Thriller,The Girl Is Mine,sending
259,1982,Michael Jackson,Thriller,The Girl Is Mine,roses
259,1982,Michael Jackson,Thriller,The Girl Is Mine,silly
259,1982,Michael Jackson,Thriller,The Girl Is Mine,dreams
260,1982,Michael Jackson,Thriller,The Girl Is Mine,waste
260,1982,Michael Jackson,Thriller,The Girl Is Mine,time
261,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
262,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
262,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
262,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
263,1982,Michael Jackson,Thriller,The Girl Is Mine,waste
263,1982,Michael Jackson,Thriller,The Girl Is Mine,time
264,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
264,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
264,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
265,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
266,1982,Michael Jackson,Thriller,The Girl Is Mine,love
268,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
269,1982,Michael Jackson,Thriller,The Girl Is Mine,love
269,1982,Michael Jackson,Thriller,The Girl Is Mine,endlessly
270,1982,Michael Jackson,Thriller,The Girl Is Mine,loving
270,1982,Michael Jackson,Thriller,The Girl Is Mine,share
271,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
271,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
273,1982,Michael Jackson,Thriller,The Girl Is Mine,town
274,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
277,1982,Michael Jackson,Thriller,The Girl Is Mine,day
277,1982,Michael Jackson,Thriller,The Girl Is Mine,discover
278,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
278,1982,Michael Jackson,Thriller,The Girl Is Mine,forever
279,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
280,1982,Michael Jackson,Thriller,The Girl Is Mine,build
280,1982,Michael Jackson,Thriller,The Girl Is Mine,hopes
281,1982,Michael Jackson,Thriller,The Girl Is Mine,feel
281,1982,Michael Jackson,Thriller,The Girl Is Mine,time
282,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
284,1982,Michael Jackson,Thriller,The Girl Is Mine,blow
284,1982,Michael Jackson,Thriller,The Girl Is Mine,mind
285,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
285,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
286,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
286,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
286,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
287,1982,Michael Jackson,Thriller,The Girl Is Mine,waste
287,1982,Michael Jackson,Thriller,The Girl Is Mine,time
288,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
288,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
288,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
289,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
289,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
290,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
290,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
291,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
292,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
292,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
292,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
292,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
293,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
293,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
293,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
293,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
294,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
295,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
295,1982,Michael Jackson,Thriller,The Girl Is Mine,yep
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
295,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,yep
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
296,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
297,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
298,1982,Michael Jackson,Thriller,The Girl Is Mine,waste
298,1982,Michael Jackson,Thriller,The Girl Is Mine,time
299,1982,Michael Jackson,Thriller,The Girl Is Mine,doggone
299,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
299,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
300,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
300,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
300,1982,Michael Jackson,Thriller,The Girl Is Mine,girl
300,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
301,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
302,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
302,1982,Michael Jackson,Thriller,The Girl Is Mine,gonna
302,1982,Michael Jackson,Thriller,The Girl Is Mine,fight
303,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
304,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
304,1982,Michael Jackson,Thriller,The Girl Is Mine,told
304,1982,Michael Jackson,Thriller,The Girl Is Mine,lover
304,1982,Michael Jackson,Thriller,The Girl Is Mine,fighter
305,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
306,1982,Michael Jackson,Thriller,The Girl Is Mine,heard
306,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
307,1982,Michael Jackson,Thriller,The Girl Is Mine,told
307,1982,Michael Jackson,Thriller,The Girl Is Mine,forever
307,1982,Michael Jackson,Thriller,The Girl Is Mine,lover
307,1982,Michael Jackson,Thriller,The Girl Is Mine,remember
308,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
309,1982,Michael Jackson,Thriller,The Girl Is Mine,loving
309,1982,Michael Jackson,Thriller,The Girl Is Mine,love
310,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
312,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
313,1982,Michael Jackson,Thriller,The Girl Is Mine,dreaming
314,1982,Michael Jackson,Thriller,The Girl Is Mine,paul
315,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
315,1982,Michael Jackson,Thriller,The Girl Is Mine,mine
316,1982,Michael Jackson,Thriller,The Girl Is Mine,michael
